"","date","maxtempC","mintempC","totalSnow_cm","sunHour","uvIndex","moon_illumination","DewPointC","FeelsLikeC","HeatIndexC","WindChillC","WindGustKmph","cloudcover","humidity","precipMM","pressure","tempC","visibility","winddirDegree","windspeedKmph","AQI","AQI_Explained","date_time","moonrise","moonset","sunrise","sunset","location"
"2276","2020-06-17",27,21,0,10.1,6,8,23,28,28,25,16,86,86,1.1,1003,27,10,104,13,237,"Very unhealthy","2020-06-17","02:05 AM","03:16 PM","04:51 AM","07:00 PM","shanghai"
"2277","2020-06-18",33,24,0,12.3,7,1,23,33,33,29,23,45,71,5.7,1001,33,9,247,17,157,"Unhealthy","2020-06-18","02:37 AM","04:12 PM","04:51 AM","07:00 PM","shanghai"
"2278","2020-06-19",27,24,0,9.1,6,0,18,27,27,25,13,85,67,0.4,1008,27,10,139,11,147,"Unhealthy for sensitive groups","2020-06-19","03:12 AM","05:09 PM","04:51 AM","07:01 PM","shanghai"
"2279","2020-06-20",25,21,0,10.2,5,0,18,25,25,23,10,61,72,0.8,1009,25,8,128,8,240,"Very unhealthy","2020-06-20","03:51 AM","06:08 PM","04:51 AM","07:01 PM","shanghai"
"2280","2020-06-21",23,17,0,9.1,5,0,20,24,24,21,17,100,89,36.8,1005,23,6,100,13,125,"Unhealthy for sensitive groups","2020-06-21","04:36 AM","07:06 PM","04:51 AM","07:01 PM","shanghai"
"2281","2020-06-22",27,18,0,9.1,6,7,21,26,26,24,20,94,80,0.2,1005,27,10,107,16,138,"Unhealthy for sensitive groups","2020-06-22","05:27 AM","08:03 PM","04:51 AM","07:01 PM","shanghai"
"2282","2020-06-23",28,24,0,10.1,6,14,24,29,29,26,19,83,87,4.2,1003,28,10,156,15,162,"Unhealthy","2020-06-23","06:24 AM","08:56 PM","04:52 AM","07:01 PM","shanghai"
"2283","2020-06-24",33,22,0,11.2,6,22,23,32,32,28,15,61,74,9.2,1002,33,9,250,11,203,"Very unhealthy","2020-06-24","07:27 AM","09:44 PM","04:52 AM","07:02 PM","shanghai"
"2284","2020-06-25",26,22,0,9.1,5,29,23,27,27,25,12,75,87,14.1,1004,26,9,219,10,270,"Very unhealthy","2020-06-25","08:31 AM","10:26 PM","04:52 AM","07:02 PM","shanghai"
"2285","2020-06-26",32,24,0,13.4,6,37,23,32,32,28,11,36,75,0.1,1005,32,10,122,9,180,"Unhealthy","2020-06-26","09:36 AM","11:06 PM","04:53 AM","07:02 PM","shanghai"
"2286","2020-06-27",29,25,0,10.1,6,44,23,30,30,27,13,70,80,18.5,1004,29,9,158,9,177,"Unhealthy","2020-06-27","10:41 AM","11:42 PM","04:53 AM","07:02 PM","shanghai"
"2287","2020-06-28",26,25,0,11.2,6,52,23,29,29,26,14,78,85,14.5,1005,26,9,116,10,150,"Unhealthy for sensitive groups","2020-06-28","11:46 AM","No moonset","04:53 AM","07:02 PM","shanghai"
"2288","2020-06-29",28,22,0,9.1,6,59,24,29,29,26,19,90,88,10,1000,28,9,194,13,193,"Unhealthy","2020-06-29","12:50 PM","12:16 AM","04:54 AM","07:02 PM","shanghai"
"2289","2020-06-30",32,24,0,14.5,7,67,19,29,29,27,12,29,65,0.5,1003,32,9,242,10,157,"Unhealthy","2020-06-30","01:55 PM","12:52 AM","04:54 AM","07:02 PM","shanghai"
"2290","2020-07-01",29,23,0,14.5,7,72,20,28,28,26,17,32,71,0,1004,29,10,116,14,138,"Unhealthy for sensitive groups","2020-07-01","03:01 PM","01:29 AM","04:54 AM","07:02 PM","shanghai"
"2291","2020-07-02",25,22,0,11.2,5,79,20,26,26,24,18,67,80,2.9,1007,25,10,100,14,162,"Unhealthy","2020-07-02","04:08 PM","02:08 AM","04:55 AM","07:02 PM","shanghai"
"2292","2020-07-03",26,24,0,9,6,86,23,27,27,25,14,100,88,4.5,1006,26,9,83,11,138,"Unhealthy for sensitive groups","2020-07-03","05:15 PM","02:53 AM","04:55 AM","07:02 PM","shanghai"
"2293","2020-07-04",28,24,0,9,6,94,22,28,28,25,13,92,81,1.8,1007,28,10,101,10,150,"Unhealthy for sensitive groups","2020-07-04","06:19 PM","03:43 AM","04:56 AM","07:02 PM","shanghai"
"2294","2020-07-05",29,24,0,9,6,100,23,29,29,26,14,87,84,2.9,1003,29,8,169,11,167,"Unhealthy","2020-07-05","07:18 PM","04:38 AM","04:56 AM","07:02 PM","shanghai"
"2295","2020-07-06",26,22,0,9,6,100,24,28,28,25,23,88,90,34.9,1002,26,8,215,16,162,"Unhealthy","2020-07-06","08:09 PM","05:37 AM","04:57 AM","07:02 PM","shanghai"
"2296","2020-07-07",32,22,0,9,6,85,24,31,31,27,16,74,81,23.2,1004,32,9,223,11,173,"Unhealthy","2020-07-07","08:54 PM","06:37 AM","04:57 AM","07:01 PM","shanghai"
"2297","2020-07-08",33,25,0,10.1,7,77,23,32,32,29,14,65,73,14.7,1003,33,9,175,9,150,"Unhealthy for sensitive groups","2020-07-08","09:34 PM","07:38 AM","04:58 AM","07:01 PM","shanghai"
"2298","2020-07-09",31,25,0,10.1,6,70,22,31,31,28,11,53,73,0.4,1000,31,10,86,9,150,"Unhealthy for sensitive groups","2020-07-09","10:08 PM","08:35 AM","04:58 AM","07:01 PM","shanghai"
"2299","2020-07-10",32,26,0,12.3,6,63,23,31,31,28,14,44,74,4,1001,32,10,122,11,150,"Unhealthy for sensitive groups","2020-07-10","10:39 PM","09:32 AM","04:59 AM","07:01 PM","shanghai"
"2300","2020-07-11",27,24,0,9,6,55,23,28,28,26,14,75,84,8.9,1005,27,9,141,10,190,"Unhealthy","2020-07-11","11:08 PM","10:26 AM","04:59 AM","07:01 PM","shanghai"
"2301","2020-07-12",36,22,0,12.2,7,48,25,36,36,30,13,59,74,1.7,1003,36,9,172,10,283,"Very unhealthy","2020-07-12","11:37 PM","11:20 AM","05:00 AM","07:00 PM","shanghai"
"2302","2020-07-13",30,28,0,9.9,6,41,23,33,33,29,18,67,71,0.4,1005,30,10,286,14,193,"Unhealthy","2020-07-13","No moonrise","12:12 PM","05:00 AM","07:00 PM","shanghai"
"2303","2020-07-14",26,22,0,8.7,6,34,21,27,27,25,9,78,78,5,1007,26,9,239,7,247,"Very unhealthy","2020-07-14","12:05 AM","01:06 PM","05:01 AM","07:00 PM","shanghai"
"2304","2020-07-15",22,20,0,8.5,5,26,19,22,23,22,16,99,83,46.1,1006,22,8,80,12,150,"Unhealthy for sensitive groups","2020-07-15","12:36 AM","02:01 PM","05:01 AM","06:59 PM","shanghai"
"2305","2020-07-16",23,22,0,8.5,5,19,19,25,25,23,16,96,83,9.5,1005,23,10,83,11,150,"Unhealthy for sensitive groups","2020-07-16","01:09 AM","02:57 PM","05:02 AM","06:59 PM","shanghai"
"2306","2020-07-17",25,23,0,8.5,5,12,22,26,26,24,16,87,87,9.7,1006,25,10,115,11,162,"Unhealthy","2020-07-17","01:46 AM","03:55 PM","05:02 AM","06:58 PM","shanghai"
"2307","2020-07-18",32,22,0,13.3,7,5,25,34,34,28,13,66,80,2.5,1003,32,8,162,9,270,"Very unhealthy","2020-07-18","02:28 AM","04:54 PM","05:03 AM","06:58 PM","shanghai"
"2308","2020-07-19",36,28,0,13.3,7,0,25,38,38,31,18,46,69,1.8,1002,36,10,197,13,217,"Very unhealthy","2020-07-19","03:17 AM","05:52 PM","05:04 AM","06:58 PM","shanghai"
"2309","2020-07-20",27,26,0,9.7,6,0,23,30,30,26,9,67,82,20.5,1008,27,8,249,6,197,"Unhealthy","2020-07-20","04:12 AM","06:47 PM","05:04 AM","06:57 PM","shanghai"
"2310","2020-07-21",32,26,0,8.5,6,2,24,33,33,29,11,71,78,19.8,1010,32,9,212,7,315,"Hazardous","2020-07-21","05:14 AM","07:38 PM","05:05 AM","06:57 PM","shanghai"
"2311","2020-07-22",36,28,0,13.5,7,10,25,38,38,32,11,34,71,1.2,1008,36,10,160,9,305,"Hazardous","2020-07-22","06:19 AM","08:23 PM","05:05 AM","06:56 PM","shanghai"
"2312","2020-07-23",36,29,0,13.3,7,17,24,38,38,32,18,53,66,1.6,1005,36,10,243,14,163,"Unhealthy","2020-07-23","07:26 AM","09:05 PM","05:06 AM","06:55 PM","shanghai"
"2313","2020-07-24",31,26,0,12.1,6,24,21,30,30,28,16,73,68,15.1,1005,31,9,197,13,210,"Very unhealthy","2020-07-24","08:32 AM","09:43 PM","05:07 AM","06:55 PM","shanghai"
"2314","2020-07-25",31,23,0,13.3,6,32,21,29,29,27,11,37,71,1,1007,31,10,220,9,318,"Hazardous","2020-07-25","09:38 AM","10:18 PM","05:07 AM","06:54 PM","shanghai"
"2315","2020-07-26",32,26,0,13.3,6,39,21,30,30,28,12,31,66,0.8,1005,32,10,113,10,302,"Hazardous","2020-07-26","10:43 AM","10:53 PM","05:08 AM","06:54 PM","shanghai"
"2316","2020-07-27",28,26,0,8.4,6,46,24,31,31,27,14,75,85,6.4,1003,28,10,207,9,230,"Very unhealthy","2020-07-27","11:48 AM","11:30 PM","05:09 AM","06:53 PM","shanghai"
"2317","2020-07-28",35,28,0,10.8,7,53,25,37,37,31,11,64,70,5,1006,35,10,203,8,257,"Very unhealthy","2020-07-28","12:54 PM","No moonset","05:09 AM","06:52 PM","shanghai"
"2318","2020-07-29",33,28,0,10.8,7,61,25,36,36,30,17,53,74,3.8,1008,33,10,159,13,100,"Moderate","2020-07-29","01:59 PM","12:08 AM","05:10 AM","06:52 PM","shanghai"
"2319","2020-07-30",32,28,0,13.4,7,68,24,34,34,29,27,29,74,0.5,1010,32,10,151,20,100,"Moderate","2020-07-30","03:05 PM","12:50 AM","05:10 AM","06:51 PM","shanghai"
"2320","2020-07-31",32,28,0,10.8,7,72,25,35,35,30,30,48,75,0,1009,32,10,152,23,100,"Moderate","2020-07-31","04:08 PM","01:37 AM","05:11 AM","06:50 PM","shanghai"
"2321","2020-08-01",33,28,0,13.4,8,82,24,36,36,30,29,17,72,0,1008,33,10,162,22,95,"Moderate","2020-08-01","05:08 PM","02:28 AM","05:12 AM","06:49 PM","shanghai"
"2322","2020-08-02",33,28,0,13.4,8,90,24,35,35,30,30,3,70,0,1007,33,10,162,23,103,"Unhealthy for sensitive groups","2020-08-02","06:01 PM","03:25 AM","05:12 AM","06:49 PM","shanghai"
"2323","2020-08-03",32,28,0,13.4,8,97,24,35,35,30,29,20,73,0,1006,32,10,151,22,100,"Moderate","2020-08-03","06:49 PM","04:24 AM","05:13 AM","06:48 PM","shanghai"
"2324","2020-08-04",31,28,0,8.3,6,100,24,34,34,29,48,78,75,7.2,1004,31,9,147,33,125,"Unhealthy for sensitive groups","2020-08-04","07:30 PM","05:25 AM","05:14 AM","06:47 PM","shanghai"
"2325","2020-08-05",31,28,0,10.8,6,88,24,34,34,29,45,60,73,0.5,1006,31,10,173,32,125,"Unhealthy for sensitive groups","2020-08-05","08:06 PM","06:24 AM","05:14 AM","06:46 PM","shanghai"
"2326","2020-08-06",34,28,0,12,7,81,24,36,36,31,18,61,70,1.7,1007,34,10,186,13,138,"Unhealthy for sensitive groups","2020-08-06","08:38 PM","07:21 AM","05:15 AM","06:45 PM","shanghai"
"2327","2020-08-07",31,29,0,13.3,7,74,23,34,34,30,15,43,70,0.2,1005,31,10,210,11,217,"Very unhealthy","2020-08-07","09:09 PM","08:16 AM","05:16 AM","06:44 PM","shanghai"
"2328","2020-08-08",32,29,0,10.8,7,67,25,36,36,30,17,68,74,10.8,1003,32,10,178,11,153,"Unhealthy","2020-08-08","09:37 PM","09:11 AM","05:16 AM","06:43 PM","shanghai"
"2329","2020-08-09",34,27,0,13.3,7,59,24,36,36,30,21,48,73,1.8,1001,34,10,161,16,197,"Unhealthy","2020-08-09","10:05 PM","10:04 AM","05:17 AM","06:43 PM","shanghai"
"2330","2020-08-10",35,28,0,12,7,52,24,37,37,31,17,46,69,1.6,1002,35,10,196,13,177,"Unhealthy","2020-08-10","10:35 PM","10:57 AM","05:17 AM","06:42 PM","shanghai"
"2331","2020-08-11",36,28,0,13.2,8,45,24,37,37,31,19,28,68,0,1005,36,10,164,15,127,"Unhealthy for sensitive groups","2020-08-11","11:06 PM","11:51 AM","05:18 AM","06:41 PM","shanghai"
"2332","2020-08-12",34,28,0,13.2,7,38,23,35,35,31,25,46,63,0.3,1008,34,10,183,20,150,"Unhealthy for sensitive groups","2020-08-12","11:41 PM","12:45 PM","05:19 AM","06:40 PM","shanghai"
"2333","2020-08-13",36,29,0,13.2,8,30,24,39,39,32,18,15,65,0,1008,36,10,184,14,153,"Unhealthy","2020-08-13","No moonrise","01:42 PM","05:19 AM","06:39 PM","shanghai"
"2334","2020-08-14",37,30,0,13.2,8,23,25,41,41,33,14,7,65,0,1007,37,10,178,12,193,"Unhealthy","2020-08-14","12:20 AM","02:40 PM","05:20 AM","06:38 PM","shanghai"
"2335","2020-08-15",35,29,0,13.2,8,16,24,37,37,32,23,0,65,0,1007,35,10,157,19,138,"Unhealthy for sensitive groups","2020-08-15","01:06 AM","03:38 PM","05:21 AM","06:37 PM","shanghai"
"2336","2020-08-16",35,29,0,13.2,8,8,25,38,38,31,21,1,70,0,1007,35,10,158,17,138,"Unhealthy for sensitive groups","2020-08-16","01:58 AM","04:34 PM","05:21 AM","06:36 PM","shanghai"
"2337","2020-08-17",34,29,0,13.1,8,1,24,37,37,31,25,1,70,0,1010,34,10,154,20,187,"Unhealthy","2020-08-17","02:57 AM","05:27 PM","05:22 AM","06:35 PM","shanghai"
"2338","2020-08-18",33,28,0,13.1,8,0,24,36,36,30,24,14,72,0,1010,33,10,149,19,220,"Very unhealthy","2020-08-18","04:01 AM","06:15 PM","05:22 AM","06:34 PM","shanghai"
"2339","2020-08-19",34,28,0,13.1,8,0,25,38,38,31,21,6,73,0,1009,34,10,148,17,190,"Unhealthy","2020-08-19","05:08 AM","06:59 PM","05:23 AM","06:32 PM","shanghai"
"2340","2020-08-20",36,29,0,13.1,8,6,25,38,38,32,18,1,68,0,1010,36,10,154,16,173,"Unhealthy","2020-08-20","06:16 AM","07:40 PM","05:24 AM","06:31 PM","shanghai"
"2341","2020-08-21",33,28,0,13.1,8,13,25,36,36,30,19,9,73,0,1011,33,10,140,16,160,"Unhealthy","2020-08-21","07:25 AM","08:17 PM","05:24 AM","06:30 PM","shanghai"
"2342","2020-08-22",31,27,0,10.7,6,20,24,33,33,29,16,58,74,0,1010,31,10,121,13,160,"Unhealthy","2020-08-22","08:32 AM","08:53 PM","05:25 AM","06:29 PM","shanghai"
"2343","2020-08-23",34,28,0,13,8,28,24,36,36,30,13,15,70,0,1005,34,10,123,11,157,"Unhealthy","2020-08-23","09:39 AM","09:30 PM","05:25 AM","06:28 PM","shanghai"
"2344","2020-08-24",35,30,0,13,8,35,25,39,39,32,12,3,68,0,1003,35,10,131,11,150,"Unhealthy for sensitive groups","2020-08-24","10:46 AM","10:07 PM","05:26 AM","06:27 PM","shanghai"
"2345","2020-08-25",36,27,0,13,8,42,24,39,39,32,14,8,61,0,1000,36,10,114,12,162,"Unhealthy","2020-08-25","11:53 AM","10:49 PM","05:27 AM","06:26 PM","shanghai"
"2346","2020-08-26",32,28,0,9.4,7,50,24,34,34,30,30,72,70,4.1,995,32,10,294,23,188,"Unhealthy","2020-08-26","12:58 PM","11:34 PM","05:27 AM","06:25 PM","shanghai"
"2347","2020-08-27",32,26,0,11.9,6,57,22,32,32,29,16,46,67,0,1000,32,10,271,13,227,"Very unhealthy","2020-08-27","02:02 PM","No moonset","05:28 AM","06:23 PM","shanghai"
"2348","2020-08-28",29,26,0,9.4,6,64,24,31,31,28,12,73,80,21.5,1003,29,9,99,9,175,"Unhealthy","2020-08-28","03:02 PM","12:24 AM","05:28 AM","06:22 PM","shanghai"
"2349","2020-08-29",32,25,0,11.9,6,71,24,33,33,28,16,64,78,35.8,1005,32,9,215,13,175,"Unhealthy","2020-08-29","03:57 PM","01:19 AM","05:29 AM","06:21 PM","shanghai"
"2350","2020-08-30",33,28,0,12.9,7,79,25,35,35,30,15,33,75,0.2,1008,33,10,143,12,200,"Unhealthy","2020-08-30","04:45 PM","02:16 AM","05:30 AM","06:20 PM","shanghai"
"2351","2020-08-31",33,27,0,12.9,7,82,24,35,35,30,15,25,74,0.1,1009,33,10,113,12,138,"Unhealthy for sensitive groups","2020-08-31","05:28 PM","03:16 AM","05:30 AM","06:19 PM","shanghai"
"2352","2020-09-01",34,28,0,12.9,7,97,23,35,35,31,20,47,67,0.2,1004,34,10,39,16,150,"Unhealthy for sensitive groups","2020-09-01","06:05 PM","04:14 AM","05:31 AM","06:17 PM","shanghai"
"2353","2020-09-02",33,27,0,11.9,7,100,22,33,33,30,28,66,64,1.5,1002,33,10,303,22,188,"Unhealthy","2020-09-02","06:39 PM","05:12 AM","05:31 AM","06:16 PM","shanghai"
"2354","2020-09-03",32,25,0,12.8,8,88,18,31,31,29,15,5,52,0,1008,32,10,279,13,283,"Very unhealthy","2020-09-03","07:09 PM","06:08 AM","05:32 AM","06:15 PM","shanghai"
"2355","2020-09-04",32,27,0,12.8,7,81,19,30,30,29,11,11,57,0,1011,32,10,146,9,293,"Very unhealthy","2020-09-04","07:38 PM","07:03 AM","05:33 AM","06:14 PM","shanghai"
"2356","2020-09-05",32,25,0,12.8,7,73,17,29,29,28,13,5,51,0,1011,32,10,112,11,150,"Unhealthy for sensitive groups","2020-09-05","08:06 PM","07:56 AM","05:33 AM","06:13 PM","shanghai"
"2357","2020-09-06",30,26,0,12.8,7,66,17,29,29,28,21,3,55,0,1008,30,10,86,17,200,"Unhealthy","2020-09-06","08:35 PM","08:49 AM","05:34 AM","06:11 PM","shanghai"
"2358","2020-09-07",32,25,0,12.8,6,58,19,30,30,29,21,20,57,0.1,1005,32,10,291,17,317,"Hazardous","2020-09-07","09:05 PM","09:43 AM","05:34 AM","06:10 PM","shanghai"
"2359","2020-09-08",33,27,0,12.7,8,50,20,33,33,30,13,4,57,0,1011,33,10,174,11,302,"Hazardous","2020-09-08","09:39 PM","10:37 AM","05:35 AM","06:09 PM","shanghai"
"2360","2020-09-09",33,25,0,12.7,6,43,21,31,31,28,11,42,66,0.8,1009,33,10,150,9,163,"Unhealthy","2020-09-09","10:15 PM","11:32 AM","05:35 AM","06:08 PM","shanghai"
"2361","2020-09-10",29,26,0,7.9,6,35,20,29,29,27,6,66,64,1.3,1008,29,10,163,4,177,"Unhealthy","2020-09-10","10:57 PM","12:28 PM","05:36 AM","06:06 PM","shanghai"
"2362","2020-09-11",29,23,0,7.9,6,28,20,28,28,26,11,78,73,12.3,1010,29,8,122,8,175,"Unhealthy","2020-09-11","11:45 PM","01:26 PM","05:37 AM","06:05 PM","shanghai"
"2363","2020-09-12",30,25,0,7.9,6,20,20,28,28,26,9,85,69,1.4,1013,30,10,44,8,162,"Unhealthy","2020-09-12","No moonrise","02:21 PM","05:37 AM","06:04 PM","shanghai"
"2364","2020-09-13",28,24,0,9.2,6,13,20,28,28,26,13,67,70,5.5,1015,28,10,58,9,150,"Unhealthy for sensitive groups","2020-09-13","12:40 AM","03:15 PM","05:38 AM","06:03 PM","shanghai"
"2365","2020-09-14",29,24,0,12.6,7,5,19,27,27,26,10,47,67,0,1014,29,10,102,8,162,"Unhealthy","2020-09-14","01:41 AM","04:04 PM","05:38 AM","06:01 PM","shanghai"
"2366","2020-09-15",24,23,0,7.9,5,0,20,25,25,23,13,90,83,6.6,1012,24,9,182,10,214,"Very unhealthy","2020-09-15","02:46 AM","04:50 PM","05:39 AM","06:00 PM","shanghai"
"2367","2020-09-16",29,20,0,11.6,6,0,20,28,28,25,10,58,74,1.6,1010,29,10,300,8,302,"Hazardous","2020-09-16","03:54 AM","05:32 PM","05:39 AM","05:59 PM","shanghai"
"2368","2020-09-17",24,19,0,6.1,5,0,20,25,25,22,18,100,87,19.2,1011,24,8,108,13,175,"Unhealthy","2020-09-17","05:03 AM","06:10 PM","05:40 AM","05:57 PM","shanghai"
"2369","2020-09-18",21,19,0,6.1,5,2,17,20,20,20,13,98,80,18.6,1017,21,5,139,11,214,"Very unhealthy","2020-09-18","06:12 AM","06:48 PM","05:41 AM","05:56 PM","shanghai"
"2370","2020-09-19",22,18,0,7.5,5,10,16,20,22,20,8,80,76,6.8,1018,22,8,78,6,328,"Hazardous","2020-09-19","07:21 AM","07:25 PM","05:41 AM","05:55 PM","shanghai"
"2371","2020-09-20",27,21,0,11.6,6,17,15,25,25,24,11,35,58,0,1018,27,10,76,9,217,"Very unhealthy","2020-09-20","08:30 AM","08:03 PM","05:42 AM","05:54 PM","shanghai"
"2372","2020-09-21",25,22,0,11.6,6,25,14,25,25,24,7,33,56,0,1016,25,10,109,6,150,"Unhealthy for sensitive groups","2020-09-21","09:40 AM","08:45 PM","05:42 AM","05:52 PM","shanghai"
"2373","2020-09-22",24,19,0,6,5,32,13,24,24,22,8,69,55,0,1015,24,10,120,6,162,"Unhealthy","2020-09-22","10:49 AM","09:30 PM","05:43 AM","05:51 PM","shanghai"
"2374","2020-09-23",23,22,0,6,5,40,17,25,25,22,14,72,72,1.3,1014,23,10,52,10,175,"Unhealthy","2020-09-23","11:55 AM","10:20 PM","05:43 AM","05:50 PM","shanghai"
"2375","2020-09-24",27,15,0,11.6,5,47,16,25,25,23,13,39,60,0.2,1015,27,10,217,10,162,"Unhealthy","2020-09-24","12:58 PM","11:14 PM","05:44 AM","05:49 PM","shanghai"
"2376","2020-09-25",27,19,0,8.8,5,55,16,25,25,24,13,35,63,0.7,1013,27,10,169,10,150,"Unhealthy for sensitive groups","2020-09-25","01:55 PM","No moonset","05:45 AM","05:47 PM","shanghai"
"2377","2020-09-26",27,22,0,11.6,7,62,16,26,26,24,14,24,62,0,1015,27,10,103,11,150,"Unhealthy for sensitive groups","2020-09-26","02:45 PM","12:11 AM","05:45 AM","05:46 PM","shanghai"
"2378","2020-09-27",27,22,0,7.4,5,70,17,26,26,24,13,57,67,1,1016,27,10,61,10,150,"Unhealthy for sensitive groups","2020-09-27","03:29 PM","01:10 AM","05:46 AM","05:45 PM","shanghai"
"2379","2020-09-28",26,22,0,10.2,5,78,17,25,25,23,16,31,67,0.2,1016,26,10,101,13,150,"Unhealthy for sensitive groups","2020-09-28","04:07 PM","02:08 AM","05:46 AM","05:44 PM","shanghai"
"2380","2020-09-29",26,21,0,8.8,5,85,16,25,25,23,10,47,64,0.1,1013,26,10,102,8,150,"Unhealthy for sensitive groups","2020-09-29","04:41 PM","03:06 AM","05:47 AM","05:42 PM","shanghai"
"2381","2020-09-30",28,22,0,11.6,7,93,15,26,26,24,10,23,58,0,1012,28,10,180,8,150,"Unhealthy for sensitive groups","2020-09-30","05:12 PM","04:02 AM","05:48 AM","05:41 PM","shanghai"
"2382","2020-10-01",27,21,0,11.6,6,97,17,25,25,23,10,27,70,0,1013,27,10,120,8,190,"Unhealthy","2020-10-01","05:41 PM","04:57 AM","05:48 AM","05:40 PM","shanghai"
"2383","2020-10-02",27,21,0,11.6,6,100,17,26,26,24,16,22,68,0,1014,27,10,133,13,163,"Unhealthy","2020-10-02","06:09 PM","05:50 AM","05:49 AM","05:39 PM","shanghai"
"2384","2020-10-03",27,23,0,5.9,6,89,19,26,26,24,17,64,74,0.5,1014,27,10,113,14,138,"Unhealthy for sensitive groups","2020-10-03","06:37 PM","06:43 AM","05:49 AM","05:37 PM","shanghai"
"2385","2020-10-04",22,13,0,5.9,5,82,18,20,22,20,25,99,84,39.6,1015,22,7,74,18,125,"Unhealthy for sensitive groups","2020-10-04","07:07 PM","07:37 AM","05:50 AM","05:36 PM","shanghai"
"2386","2020-10-05",23,19,0,11.6,6,74,10,20,21,20,20,44,53,0,1020,23,10,89,16,138,"Unhealthy for sensitive groups","2020-10-05","07:38 PM","08:30 AM","05:51 AM","05:35 PM","shanghai"
"2387","2020-10-06",23,18,0,10.2,5,67,11,21,22,21,16,39,52,0,1022,23,10,72,13,112,"Unhealthy for sensitive groups","2020-10-06","08:13 PM","09:26 AM","05:51 AM","05:34 PM","shanghai"
"2388","2020-10-07",21,20,0,5.9,5,60,12,20,20,20,17,70,61,0.2,1023,21,10,41,12,125,"Unhealthy for sensitive groups","2020-10-07","08:53 PM","10:21 AM","05:52 AM","05:32 PM","shanghai"
"2389","2020-10-08",24,19,0,11.6,5,53,13,22,22,21,20,34,59,0,1022,24,10,36,15,125,"Unhealthy for sensitive groups","2020-10-08","09:38 PM","11:17 AM","05:53 AM","05:31 PM","shanghai"
"2390","2020-10-09",25,20,0,11.6,5,45,13,22,22,22,16,37,58,0,1021,25,10,37,13,125,"Unhealthy for sensitive groups","2020-10-09","10:28 PM","12:12 PM","05:53 AM","05:30 PM","shanghai"
"2391","2020-10-10",24,16,0,11.6,6,38,13,22,22,21,11,23,60,0,1019,24,10,84,9,125,"Unhealthy for sensitive groups","2020-10-10","11:25 PM","01:06 PM","05:54 AM","05:29 PM","shanghai"
"2392","2020-10-11",27,19,0,11.6,6,31,14,23,23,22,6,24,61,0,1016,27,10,162,5,140,"Unhealthy for sensitive groups","2020-10-11","No moonrise","01:55 PM","05:54 AM","05:28 PM","shanghai"
"2393","2020-10-12",25,20,0,11.6,6,23,14,23,23,22,13,15,61,0,1017,25,10,36,11,125,"Unhealthy for sensitive groups","2020-10-12","12:26 AM","02:41 PM","05:55 AM","05:26 PM","shanghai"
"2394","2020-10-13",24,19,0,8.7,5,16,13,21,22,21,17,30,61,0.2,1021,24,10,47,14,183,"Unhealthy","2020-10-13","01:32 AM","03:24 PM","05:56 AM","05:25 PM","shanghai"
"2395","2020-10-14",24,20,0,11.6,5,9,13,23,23,21,18,21,58,0,1023,24,10,70,15,125,"Unhealthy for sensitive groups","2020-10-14","02:39 AM","04:03 PM","05:56 AM","05:24 PM","shanghai"
"2396","2020-10-15",21,19,0,8.7,4,2,12,20,20,20,19,66,62,0.1,1024,21,10,58,15,138,"Unhealthy for sensitive groups","2020-10-15","03:47 AM","04:40 PM","05:57 AM","05:23 PM","shanghai"
"2397","2020-10-16",17,17,0,5.8,4,0,12,17,17,17,13,97,74,2.3,1023,17,6,44,10,150,"Unhealthy for sensitive groups","2020-10-16","04:56 AM","05:17 PM","05:58 AM","05:22 PM","shanghai"
"2398","2020-10-17",23,11,0,11.6,5,0,11,19,20,19,12,35,61,0.1,1023,23,10,219,9,190,"Unhealthy","2020-10-17","06:06 AM","05:55 PM","05:58 AM","05:21 PM","shanghai"
"2399","2020-10-18",22,18,0,5.8,5,5,11,19,20,19,11,75,60,0.6,1024,22,10,51,9,143,"Unhealthy for sensitive groups","2020-10-18","07:18 AM","06:35 PM","05:59 AM","05:20 PM","shanghai"
"2400","2020-10-19",21,18,0,11.2,6,13,10,19,20,19,10,11,54,0,1024,21,10,43,9,138,"Unhealthy for sensitive groups","2020-10-19","08:29 AM","07:21 PM","06:00 AM","05:19 PM","shanghai"
"2401","2020-10-20",23,18,0,8.7,6,20,12,20,21,20,12,19,60,0,1023,23,10,65,10,162,"Unhealthy","2020-10-20","09:40 AM","08:10 PM","06:01 AM","05:18 PM","shanghai"
"2402","2020-10-21",20,14,0,4.2,4,27,14,18,19,18,7,59,70,0,1019,20,10,203,5,263,"Very unhealthy","2020-10-21","10:47 AM","09:05 PM","06:01 AM","05:16 PM","shanghai"
"2403","2020-10-22",22,12,0,8.7,4,35,11,18,19,18,15,23,60,0,1018,22,10,234,12,320,"Hazardous","2020-10-22","11:49 AM","10:03 PM","06:02 AM","05:15 PM","shanghai"
"2404","2020-10-23",20,17,0,8.7,5,42,5,18,18,18,17,1,44,0,1021,20,10,248,15,167,"Unhealthy","2020-10-23","12:42 PM","11:03 PM","06:03 AM","05:14 PM","shanghai"
"2405","2020-10-24",21,17,0,8.7,5,49,6,19,19,19,9,7,44,0,1023,21,10,156,8,125,"Unhealthy for sensitive groups","2020-10-24","01:29 PM","No moonset","06:03 AM","05:13 PM","shanghai"
